Date;Time of day;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
08.01.17;02:00;0;2760;2760;744;2029;0;609;2807;1856;1139;2.760;0;3.533;0;78;666;1.137;892;0;0;0;609;2.807;0;1.856;0;1.094;45
08.01.17;03:00;0;2574;2574;826;1998;0;609;3156;1910;1092;2.574;0;4.170;0;58;768;1.112;886;0;0;0;609;3.156;0;1.910;0;1.054;38
08.01.17;04:00;0;2054;2054;975;1726;0;609;3196;1453;1107;2.054;0;4.227;0;32;943;953;773;0;0;0;609;3.196;0;1.453;0;1.062;45
08.01.17;05:00;0;1985;1985;749;1764;0;609;3186;1300;1083;1.985;0;4.150;0;78;671;884;880;0;0;0;609;3.186;0;1.300;0;1.035;48
08.01.17;06:00;0;2012;2012;741;1789;0;609;3437;1272;1235;2.012;0;4.351;0;76;665;967;822;0;0;0;609;3.437;0;1.272;0;1.190;45
08.01.17;07:00;0;2044;2044;746;1946;0;609;3433;1434;1182;2.044;0;4.186;0;80;666;1.178;768;0;0;0;609;3.433;0;1.434;0;1.136;46
08.01.17;08:00;0;1755;1755;721;1861;0;609;3412;1472;1194;1.755;0;4.194;0;72;649;1.294;567;0;0;0;609;3.412;0;1.472;0;1.147;47
08.01.17;09:00;0;1808;1808;713;1782;0;609;2164;1664;972;1.808;0;3.472;0;57;656;1.137;645;0;0;0;609;2.164;0;1.664;0;923;49
08.01.17;10:00;0;1326;1326;1184;1779;0;609;1829;1942;884;1.326;0;2.990;0;3;1.181;1.087;692;0;0;0;609;1.829;0;1.942;0;829;55
08.01.17;11:00;0;1776;1776;698;1615;0;609;1274;1811;712;1.776;0;2.699;0;47;651;869;746;0;0;0;609;1.274;0;1.811;0;655;57
08.01.17;12:00;0;1849;1849;686;1596;0;609;865;1487;604;1.849;0;2.094;0;50;636;759;837;0;0;0;609;865;0;1.487;0;552;52
08.01.17;13:00;0;2114;2114;695;1664;0;609;1146;1588;620;2.114;0;2.425;0;52;643;816;848;0;0;0;609;1.146;0;1.588;0;572;48
08.01.17;14:00;0;2082;2082;691;1695;0;609;1487;1690;644;2.082;0;2.807;0;49;642;836;859;0;0;0;609;1.487;0;1.690;0;598;46
08.01.17;15:00;0;1942;1942;681;1664;0;609;1578;1430;729;1.942;0;3.098;0;47;634;894;770;0;0;0;609;1.578;0;1.430;0;684;45
08.01.17;16:00;0;1395;1395;673;1578;0;608;1437;668;1091;1.395;0;3.043;0;43;630;935;643;0;0;0;608;1.437;0;668;0;1.040;51
08.01.17;17:00;0;2100;2100;648;1550;0;608;476;478;893;2.100;0;2.458;0;30;618;667;883;0;0;0;608;476;0;478;0;838;55
08.01.17;18:00;0;2166;2166;633;1478;0;608;55;1371;838;2.166;0;1.922;0;24;609;578;900;0;0;0;608;55;0;1.371;0;781;57
08.01.17;19:00;0;2167;2167;628;1576;0;608;303;1341;854;2.167;0;1.872;0;30;598;630;946;0;0;0;608;303;0;1.341;0;798;56
08.01.17;20:00;0;1954;1954;684;1790;0;608;1055;1292;1027;1.954;0;2.626;0;38;646;897;893;0;0;0;608;1.055;0;1.292;0;973;54
08.01.17;21:00;0;2323;2323;1368;2015;0;609;1366;1305;768;2.323;0;2.819;0;0;1.368;853;1.162;0;0;0;609;1.366;0;1.305;0;715;53
08.01.17;22:00;0;2166;2166;730;1995;0;609;1020;1200;573;2.166;0;2.379;0;60;670;668;1.327;0;0;0;609;1.020;0;1.200;0;524;49
08.01.17;23:00;0;1977;1977;747;2089;0;609;1575;1171;637;1.977;0;2.672;0;76;671;639;1.450;0;0;0;609;1.575;0;1.171;0;591;46
09.01.17;00:00;0;1958;1958;1015;2040;0;542;1234;717;782;1.958;0;2.510;0;5;1.010;677;1.363;0;0;0;542;1.234;0;717;0;737;45
09.01.17;01:00;0;2052;2052;960;2032;0;470;1892;863;880;2.052;0;3.130;0;12;948;803;1.229;0;0;0;470;1.892;0;863;0;834;46
09.01.17;02:00;0;1857;1857;882;1801;0;470;1856;886;785;1.857;0;3.428;0;38;844;641;1.160;0;0;0;470;1.856;0;886;0;737;48
09.01.17;03:00;0;2085;2085;830;1850;0;458;2017;489;849;2.085;0;3.839;0;57;773;671;1.179;0;0;0;458;2.017;0;489;0;800;49
09.01.17;04:00;0;1939;1939;754;1988;0;488;2077;69;923;1.939;0;3.855;0;82;672;832;1.156;0;0;0;488;2.077;0;69;0;874;49
09.01.17;05:00;0;1233;1233;738;1992;0;529;2368;123;992;1.233;0;4.016;0;76;662;1.038;954;0;0;0;529;2.368;0;0;123;939;53
09.01.17;06:00;0;215;215;737;1846;0;608;1821;572;1323;0;215;2.808;0;71;666;1.252;594;0;0;0;608;1.821;0;0;572;1.266;57
09.01.17;07:00;0;571;571;780;1886;0;609;1133;14;1249;571;0;1.969;0;96;684;1.360;526;0;0;0;609;1.133;0;0;14;1.200;49
09.01.17;08:00;0;613;613;775;1815;0;608;610;384;1262;613;0;1.772;0;99;676;1.303;512;0;0;0;608;610;0;0;384;1.211;51
09.01.17;09:00;0;576;576;871;1848;0;609;454;591;1273;576;0;1.725;0;286;585;1.321;527;0;0;0;609;454;0;0;591;1.226;47
09.01.17;10:00;0;683;683;883;1916;0;609;432;537;1308;683;0;1.715;0;298;585;1.288;628;0;0;0;609;432;0;0;537;1.269;39
09.01.17;11:00;0;616;616;877;1913;0;608;300;619;1319;616;0;1.707;0;292;585;1.284;629;0;0;0;608;300;0;0;619;1.278;41
09.01.17;12:00;0;433;433;877;1760;0;608;116;576;1257;433;0;1.472;0;292;585;1.270;490;0;0;0;608;116;0;0;576;1.220;37
09.01.17;13:00;0;134;134;976;1751;0;609;126;919;1275;134;0;1.639;0;391;585;1.298;453;0;0;0;609;126;0;0;919;1.237;38
09.01.17;14:00;0;329;329;977;1833;0;578;483;1407;1269;0;329;2.112;0;392;585;1.443;390;0;0;0;578;483;0;0;1.407;1.227;42
09.01.17;15:00;0;222;222;983;1862;0;548;703;1580;1245;0;222;2.365;0;398;585;1.460;402;0;0;0;548;703;0;0;1.580;1.202;43
09.01.17;16:00;0;41;41;1084;2084;0;445;888;1591;1227;41;0;2.671;0;499;585;1.720;364;0;0;0;445;888;0;0;1.591;1.178;49
09.01.17;17:00;0;1128;1128;1216;2084;0;377;884;1054;1232;1.128;0;2.513;0;631;585;1.735;349;0;0;0;377;884;0;0;1.054;1.178;54
09.01.17;18:00;0;1298;1298;1262;2141;0;292;957;740;1281;1.298;0;2.181;0;677;585;1.781;360;0;0;0;292;957;0;0;740;1.219;62
09.01.17;19:00;0;1427;1427;1374;2280;0;228;1411;978;1326;1.427;0;2.217;0;789;585;1.899;381;0;0;0;228;1.411;0;0;978;1.273;53
09.01.17;20:00;0;1499;1499;1387;2409;0;125;1974;1092;1285;1.499;0;2.369;0;802;585;1.959;450;0;0;0;125;1.974;0;0;1.092;1.241;44
09.01.17;21:00;0;793;793;1385;2471;0;69;2779;1585;1200;793;0;2.832;0;800;585;1.988;483;0;0;0;69;2.779;0;0;1.585;1.165;35
09.01.17;22:00;0;756;756;1377;2295;0;2;2358;1539;1065;756;0;2.622;0;792;585;1.539;756;0;0;2;0;2.358;0;0;1.539;1.043;22
09.01.17;23:00;0;733;733;1379;2335;0;2;2394;1597;1027;733;0;2.805;0;794;585;1.477;858;0;0;2;0;2.394;0;0;1.597;1.015;12
10.01.17;00:00;0;889;889;1381;2162;0;1;2766;1721;1241;889;0;3.421;0;796;585;1.459;703;0;0;1;0;2.766;0;0;1.721;1.236;5
10.01.17;01:00;0;1300;1300;1379;2219;0;1;3228;1819;1246;1.300;0;4.012;0;794;585;1.611;608;0;0;1;0;3.228;0;0;1.819;1.245;1
10.01.17;02:00;0;1587;1587;1363;2205;0;1;3356;2179;1322;1.587;0;4.320;0;778;585;1.598;607;0;0;1;0;3.356;0;0;2.179;1.322;0
10.01.17;03:00;0;1575;1575;1369;2197;0;1;3351;2418;1299;1.575;0;4.452;0;791;578;1.493;704;0;0;1;0;3.351;0;0;2.418;1.299;0
10.01.17;04:00;0;1790;1790;1362;2123;0;1;3408;2356;1235;1.790;0;4.305;0;792;570;1.474;649;0;0;1;0;3.408;0;0;2.356;1.235;0
10.01.17;05:00;0;1798;1798;1080;2264;0;2;3262;2106;1172;1.798;0;4.026;0;496;584;1.525;739;0;0;2;0;3.262;0;0;2.106;1.172;0
10.01.17;06:00;0;872;872;991;2406;0;161;2900;2357;1237;872;0;3.627;0;406;585;1.900;506;0;0;0;161;2.900;0;0;2.357;1.237;0
10.01.17;07:00;0;1343;1343;946;2329;0;361;2239;1606;1242;1.343;0;2.830;0;361;585;1.910;419;0;0;0;361;2.239;0;0;1.606;1.242;0
10.01.17;08:00;0;1473;1473;978;2321;0;594;2000;1510;1245;1.473;0;2.872;0;393;585;1.954;367;0;0;0;594;2.000;0;0;1.510;1.245;0
10.01.17;09:00;0;1211;1211;959;2341;0;609;1915;1626;1255;1.211;0;2.757;0;374;585;1.980;361;0;0;0;609;1.915;0;0;1.626;1.255;0
10.01.17;10:00;0;1288;1288;806;2208;0;609;1403;1569;1169;1.288;0;2.683;0;110;696;1.836;372;0;0;0;609;1.403;0;0;1.569;1.169;0
10.01.17;11:00;0;1007;1007;820;2195;0;609;1511;1581;1173;1.007;0;2.402;0;108;712;1.775;420;0;0;0;609;1.511;0;0;1.581;1.173;0
10.01.17;12:00;0;800;800;803;2113;0;609;1231;1656;1117;800;0;2.315;0;108;695;1.631;482;0;0;0;609;1.231;0;0;1.656;1.117;0
10.01.17;13:00;0;855;855;804;2109;0;609;1170;1829;1053;855;0;2.546;0;108;696;1.561;548;0;0;0;609;1.170;0;0;1.829;1.053;0
10.01.17;14:00;0;932;932;792;2125;0;609;1265;1922;1092;932;0;2.673;0;102;690;1.637;488;0;0;0;609;1.265;0;0;1.922;1.092;0
10.01.17;15:00;0;1077;1077;763;1984;0;609;1138;2113;1006;1.077;0;2.529;0;89;674;1.539;445;0;0;0;609;1.138;0;0;2.113;1.003;3
10.01.17;16:00;0;1297;1297;757;2177;0;608;1315;1942;1096;1.297;0;2.640;0;85;672;1.788;389;0;0;0;608;1.315;0;0;1.942;1.085;11
10.01.17;17:00;0;2357;2357;735;2074;0;608;1070;1564;1063;2.357;0;2.302;0;71;664;1.706;368;0;0;0;608;1.070;0;0;1.564;1.047;16
10.01.17;18:00;0;2442;2442;707;1999;0;609;896;1111;984;2.442;0;2.093;0;62;645;1.598;401;0;0;0;609;896;0;0;1.111;976;8
10.01.17;19:00;0;2285;2285;715;1990;0;545;865;1254;975;2.285;0;1.997;0;61;654;1.548;442;0;0;0;545;865;0;0;1.254;973;2
10.01.17;20:00;0;1776;1776;735;2097;0;449;1950;1611;1230;1.776;0;2.304;0;74;661;1.654;443;0;0;0;449;1.950;0;0;1.611;1.226;4
10.01.17;21:00;0;1428;1428;733;2133;0;422;2072;1862;997;1.428;0;2.553;0;75;658;1.548;585;0;0;0;422;2.072;0;0;1.862;997;0
10.01.17;22:00;0;622;622;704;2180;0;397;1911;1955;963;622;0;3.014;0;54;650;1.300;880;0;0;0;397;1.911;0;0;1.955;963;0
10.01.17;23:00;0;429;429;945;2112;0;339;2192;1943;935;429;0;2.900;0;358;587;1.193;919;0;0;0;339;2.192;0;0;1.943;935;0
11.01.17;00:00;0;455;455;1084;2115;0;313;2275;1599;1088;455;0;3.350;0;499;585;1.317;798;0;0;0;313;2.275;0;0;1.599;1.088;0
11.01.17;01:00;0;733;733;1078;2128;0;179;2509;1709;1073;733;0;3.598;0;493;585;1.365;763;0;0;0;179;2.509;0;0;1.709;1.073;0
11.01.17;02:00;0;234;234;1174;2154;0;5;2863;2172;1074;234;0;3.703;0;589;585;1.344;810;0;0;0;5;2.863;0;0;2.172;1.074;0
11.01.17;03:00;0;123;123;1185;2058;0;1;2833;2248;1040;123;0;4.027;0;600;585;1.246;812;0;0;1;0;2.833;0;0;2.248;1.040;0
11.01.17;04:00;0;12;12;1280;2215;0;1;3054;2520;1146;0;12;4.015;0;695;585;1.445;770;0;0;1;0;3.054;0;0;2.520;1.146;0
11.01.17;05:00;0;313;313;1280;2244;0;2;3172;2750;1318;0;313;3.880;0;695;585;1.701;543;0;0;2;0;3.172;0;0;2.750;1.318;0
11.01.17;06:00;0;284;284;1279;2528;0;2;2578;2351;1245;284;0;3.215;0;694;585;2.086;442;0;0;2;0;2.578;0;0;2.351;1.245;0
11.01.17;07:00;0;495;495;1278;2467;0;2;1659;2113;1115;495;0;2.139;0;693;585;2.079;388;0;0;2;0;1.659;0;0;2.113;1.115;0
11.01.17;08:00;0;252;252;1281;2559;0;2;2315;2557;1302;252;0;2.711;0;696;585;2.169;390;0;0;2;0;2.315;0;0;2.557;1.302;0
11.01.17;09:00;0;869;869;1448;2541;0;2;1911;2590;1307;869;0;2.724;0;863;585;2.142;399;0;0;2;0;1.911;0;0;2.590;1.307;0
11.01.17;10:00;0;1418;1418;1548;2490;0;2;1738;2447;1256;1.418;0;2.630;0;963;585;2.065;425;0;0;2;0;1.738;0;0;2.447;1.256;0
11.01.17;11:00;0;1403;1403;1428;2433;0;2;1846;2344;1100;1.403;0;2.575;0;843;585;1.985;448;0;0;2;0;1.846;0;0;2.344;1.100;0
11.01.17;12:00;0;1369;1369;1467;2475;0;2;2183;2334;1164;1.369;0;2.545;0;882;585;2.055;420;0;0;2;0;2.183;0;0;2.334;1.164;0
11.01.17;13:00;0;1649;1649;1260;2406;0;2;1987;2182;1141;1.649;0;2.498;0;675;585;2.014;392;0;0;2;0;1.987;0;0;2.182;1.141;0
11.01.17;14:00;0;1277;1277;1273;2432;0;2;2259;2667;1127;1.277;0;2.620;0;688;585;2.062;370;0;0;2;0;2.259;0;0;2.667;1.127;0
11.01.17;15:00;0;1049;1049;1264;2456;0;2;2449;2782;1198;1.049;0;2.786;0;679;585;2.096;360;0;0;2;0;2.449;0;0;2.782;1.198;0
11.01.17;16:00;0;1332;1332;1287;2107;0;2;2089;2714;1021;1.332;0;2.998;0;702;585;1.684;423;0;0;2;0;2.089;0;0;2.714;1.021;0
11.01.17;17:00;0;1727;1727;1285;1951;0;2;1820;2392;848;1.727;0;2.923;0;700;585;1.440;511;0;0;2;0;1.820;0;0;2.392;848;0
11.01.17;18:00;0;1627;1627;1285;1981;0;2;1805;2033;871;1.627;0;2.814;0;700;585;1.467;514;0;0;2;0;1.805;0;0;2.033;871;0
11.01.17;19:00;0;1764;1764;1286;2044;0;2;1657;1985;993;1.764;0;2.604;0;701;585;1.586;458;0;0;2;0;1.657;0;0;1.985;993;0
11.01.17;20:00;0;2043;2043;1283;2141;0;2;1821;2125;1115;2.043;0;2.737;0;698;585;1.511;630;0;0;2;0;1.821;0;0;2.125;1.115;0
11.01.17;21:00;0;1969;1969;1555;2178;0;2;1929;2167;1112;1.969;0;2.823;0;996;559;1.477;701;0;0;2;0;1.929;0;0;2.167;1.112;0
11.01.17;22:00;0;1791;1791;1038;2113;0;2;2008;2020;1012;1.791;0;2.717;0;998;40;1.306;807;0;0;2;0;2.008;0;0;2.020;1.012;0
11.01.17;23:00;0;1997;1997;1380;2164;0;75;2606;1963;1395;1.997;0;2.614;0;994;386;1.395;769;0;0;75;0;2.606;0;0;1.963;1.395;0
12.01.17;00:00;0;1787;1787;1518;2291;0;75;3107;2363;1449;1.787;0;2.929;0;938;580;1.814;477;0;0;75;0;3.107;0;0;2.363;1.449;0
12.01.17;01:00;0;1724;1724;1583;2293;0;68;3277;2367;1391;1.724;0;3.370;0;998;585;1.827;466;0;0;68;0;3.277;0;0;2.367;1.391;0
12.01.17;02:00;0;1628;1628;1679;2315;0;66;3441;2539;1418;1.628;0;3.735;0;1.094;585;1.873;442;0;0;66;0;3.441;0;0;2.539;1.418;0
12.01.17;03:00;0;1553;1553;1681;2238;0;66;3447;2580;1362;1.553;0;3.801;0;1.098;583;1.793;445;0;0;66;0;3.447;0;0;2.580;1.362;0
12.01.17;04:00;0;1563;1563;1511;2206;0;66;3274;2805;1354;1.563;0;3.736;0;1.001;510;1.755;451;0;0;66;0;3.274;0;0;2.805;1.354;0
12.01.17;05:00;0;1654;1654;1371;2351;0;66;2992;2781;1365;1.654;0;3.326;0;995;376;1.855;496;0;0;66;0;2.992;0;0;2.781;1.365;0
12.01.17;06:00;0;1693;1693;1279;2503;0;2;2721;2536;1295;1.693;0;3.296;0;700;579;2.065;438;0;0;2;0;2.721;0;0;2.536;1.295;0
12.01.17;07:00;0;1296;1296;1316;2211;0;2;1798;2096;1145;1.296;0;2.727;0;731;585;1.689;522;0;0;2;0;1.798;0;0;2.096;1.145;0
12.01.17;08:00;0;1315;1315;1278;2130;0;2;1895;2085;1132;1.315;0;2.886;0;693;585;1.626;504;0;0;2;0;1.895;0;0;2.085;1.132;0
12.01.17;09:00;0;1402;1402;1291;2256;0;2;2102;2172;1259;1.402;0;2.832;0;706;585;1.802;454;0;0;2;0;2.102;0;0;2.172;1.259;0
12.01.17;10:00;0;1382;1382;1285;2276;0;2;1946;2339;1329;1.382;0;2.732;0;700;585;1.792;484;0;0;2;0;1.946;0;0;2.339;1.329;0
12.01.17;11:00;0;1443;1443;1273;2258;0;2;2230;2308;1353;1.443;0;2.785;0;688;585;1.788;470;0;0;2;0;2.230;0;0;2.308;1.353;0
12.01.17;12:00;0;1485;1485;1275;2187;0;2;2312;2248;1156;1.485;0;2.584;0;690;585;1.751;436;0;0;2;0;2.312;0;0;2.248;1.156;0
12.01.17;13:00;0;1578;1578;1285;2152;0;2;2474;2348;1147;1.578;0;2.723;0;700;585;1.710;442;0;0;2;0;2.474;0;0;2.348;1.147;0
12.01.17;14:00;0;1434;1434;1280;2110;0;2;2676;2511;1122;1.434;0;2.995;0;695;585;1.697;413;0;0;2;0;2.676;0;0;2.511;1.122;0
12.01.17;15:00;0;1914;1914;1288;1949;0;2;2367;2125;934;1.914;0;3.285;0;703;585;1.425;524;0;0;2;0;2.367;0;0;2.125;934;0
12.01.17;16:00;0;1894;1894;1282;1948;0;2;2025;2280;993;1.894;0;3.170;0;697;585;1.426;522;0;0;2;0;2.025;0;0;2.280;993;0
12.01.17;17:00;0;2047;2047;1145;1884;0;2;1342;2090;826;2.047;0;2.932;0;560;585;1.289;595;0;0;2;0;1.342;0;0;2.090;826;0
12.01.17;18:00;0;2000;2000;1080;1873;0;131;1271;1729;744;2.000;0;2.718;0;495;585;1.257;616;0;0;0;131;1.271;0;0;1.729;744;0
12.01.17;19:00;0;2025;2025;1077;1862;0;178;1559;1890;740;2.025;0;2.813;0;492;585;1.242;620;0;0;0;178;1.559;0;0;1.890;740;0
12.01.17;20:00;0;1907;1907;759;1909;0;242;2017;2200;890;1.907;0;3.270;0;109;650;1.318;591;0;0;0;242;2.017;0;0;2.200;889;1
12.01.17;21:00;0;1687;1687;721;1776;0;279;2533;2246;781;1.687;0;3.484;0;66;655;1.233;543;0;0;0;279;2.533;0;0;2.246;780;1
12.01.17;22:00;0;2210;2210;691;1850;0;388;2748;1995;687;2.210;0;3.366;0;53;638;1.185;665;0;0;0;388;2.748;0;0;1.995;684;3
12.01.17;23:00;0;2824;2824;666;1836;0;449;2760;1594;581;2.824;0;3.182;0;49;617;943;893;0;0;0;449;2.760;0;0;1.594;579;2
13.01.17;00:00;0;2281;2281;309;1811;0;603;2901;1944;584;2.281;0;3.493;0;44;265;823;988;0;0;0;603;2.901;0;0;1.944;572;12
13.01.17;01:00;0;2069;2069;221;1801;0;609;3029;2056;598;2.069;0;3.962;0;48;173;841;960;0;0;0;609;3.029;0;0;2.056;598;0
13.01.17;02:00;0;1940;1940;552;1648;0;609;2887;2083;541;1.940;0;3.683;0;552;0;652;996;0;0;0;609;2.887;0;0;2.083;538;3
13.01.17;03:00;0;2043;2043;711;1665;0;321;2781;2418;556;2.043;0;3.709;0;711;0;644;1.021;0;0;0;321;2.781;0;0;2.418;556;0
13.01.17;04:00;0;2401;2401;1361;1899;0;20;2858;2533;823;2.401;0;3.664;0;1.361;0;959;940;0;0;0;20;2.858;0;0;2.533;823;0
13.01.17;05:00;0;2663;2663;327;2013;0;2;2814;2328;1010;2.663;0;3.711;0;208;119;1.343;670;0;0;2;0;2.814;0;0;2.328;1.010;0
13.01.17;06:00;0;2908;2908;713;2192;0;496;3109;1709;934;2.908;0;4.041;0;76;637;1.624;568;0;0;0;496;3.109;0;0;1.709;934;0
13.01.17;07:00;0;3059;3059;475;2117;0;608;2729;1350;934;3.059;0;3.542;0;92;383;1.658;459;0;0;0;608;2.729;0;0;1.350;934;0
13.01.17;08:00;0;2063;2063;310;2077;0;593;2833;1317;1046;2.063;0;3.682;0;77;233;1.640;437;0;0;0;593;2.833;0;0;1.317;1.046;0
13.01.17;09:00;0;2188;2188;362;2064;0;427;2739;1609;1019;2.188;0;3.514;0;40;322;1.683;381;0;0;0;427;2.739;0;0;1.609;1.019;0
13.01.17;10:00;0;2312;2312;376;2043;0;600;2992;1783;1051;2.312;0;3.489;0;49;327;1.698;345;0;0;0;600;2.992;0;0;1.783;1.051;0
13.01.17;11:00;0;2030;2030;552;1847;0;608;2665;1723;846;2.030;0;3.461;0;51;501;1.465;382;0;0;0;608;2.665;0;0;1.723;846;0
13.01.17;12:00;0;1718;1718;497;1614;0;608;2645;1831;928;1.718;0;3.212;0;56;441;1.350;264;0;0;0;608;2.645;0;0;1.831;915;13
13.01.17;13:00;0;1968;1968;452;1674;0;417;2867;2051;990;1.968;0;3.567;0;75;377;1.389;285;0;0;0;417;2.867;0;0;2.051;986;4
13.01.17;14:00;0;1757;1757;569;1736;0;294;2782;2286;1011;1.757;0;3.641;0;63;506;1.420;316;0;0;0;294;2.782;0;0;2.286;1.011;0
13.01.17;15:00;0;1753;1753;532;1680;0;333;2506;2258;974;1.753;0;3.495;0;177;355;1.312;368;0;0;0;333;2.506;0;0;2.258;974;0
13.01.17;16:00;0;2005;2005;490;1447;0;299;1847;2333;1122;2.005;0;3.229;0;194;296;1.125;322;0;0;0;299;1.847;0;0;2.333;1.122;0
13.01.17;17:00;0;2308;2308;497;1646;0;465;1733;2047;1104;2.308;0;3.019;0;386;111;1.138;508;0;0;0;465;1.733;0;0;2.047;1.104;0
13.01.17;18:00;0;2662;2662;801;1956;0;444;1646;1680;979;2.662;0;2.402;0;387;414;1.217;739;0;0;0;444;1.646;0;0;1.680;979;0
13.01.17;19:00;0;2704;2704;874;1908;0;537;1763;1760;784;2.704;0;2.519;0;589;285;1.118;790;0;0;0;537;1.763;0;0;1.760;784;0
13.01.17;20:00;0;2206;2206;1110;1795;0;571;2524;2169;1121;2.206;0;3.267;0;597;513;1.261;534;0;0;0;571;2.524;0;0;2.169;1.121;0
13.01.17;21:00;0;1903;1903;984;1985;0;571;2453;2309;756;1.903;0;3.433;0;412;572;1.106;879;0;0;0;571;2.453;0;0;2.309;756;0
13.01.17;22:00;0;1798;1798;965;2232;0;508;2353;2149;645;1.798;0;3.474;0;476;489;1.034;1.198;0;0;0;508;2.353;0;0;2.149;645;0
13.01.17;23:00;0;1899;1899;447;2260;0;411;2089;1930;851;1.899;0;3.297;0;316;131;968;1.292;0;0;0;411;2.089;0;0;1.930;851;0
14.01.17;00:00;0;2170;2170;1010;2441;0;42;2113;1774;955;2.170;0;3.386;0;1.010;0;1.016;1.425;0;0;0;42;2.113;0;0;1.774;953;2
14.01.17;01:00;0;1855;1855;2069;2463;0;343;2276;1832;995;1.855;0;3.679;0;2.069;0;1.092;1.371;0;0;343;0;2.276;0;0;1.832;995;0
14.01.17;02:00;0;1678;1678;2008;2297;0;376;2483;2064;1148;1.678;0;3.899;0;2.008;0;1.147;1.150;0;0;376;0;2.483;0;0;2.064;1.148;0
14.01.17;03:00;0;1847;1847;2096;2137;0;252;2487;1844;1164;1.847;0;3.987;0;2.096;0;1.082;1.055;0;0;252;0;2.487;0;0;1.844;1.164;0
14.01.17;04:00;0;1740;1740;2108;2085;0;106;2607;1923;1092;1.740;0;4.026;0;2.108;0;1.199;886;0;0;106;0;2.607;0;0;1.923;1.091;1
14.01.17;05:00;0;1978;1978;2077;2047;0;76;2876;1697;1084;1.978;0;3.777;0;2.077;0;1.452;595;0;0;76;0;2.876;0;0;1.697;1.075;9
14.01.17;06:00;0;2293;2293;1221;2150;0;2;3319;1648;1280;2.293;0;3.902;0;1.221;0;1.706;444;0;0;2;0;3.319;0;0;1.648;1.257;23
14.01.17;07:00;0;2278;2278;1817;2113;0;73;3231;1499;1155;2.278;0;3.855;0;1.817;0;1.603;510;0;0;73;0;3.231;0;0;1.499;1.121;34
14.01.17;08:00;0;2497;2497;1070;2084;0;3;2770;1145;1136;2.497;0;3.504;0;1.066;4;1.623;461;0;0;3;0;2.770;0;0;1.145;1.136;0
14.01.17;09:00;0;2590;2590;1038;2227;0;80;2541;1403;1124;2.590;0;2.956;0;503;535;1.763;464;0;0;0;80;2.541;0;0;1.403;1.085;39
14.01.17;10:00;0;2914;2914;975;2149;0;133;2251;1297;1081;2.914;0;2.593;0;390;585;1.604;545;0;0;0;133;2.251;0;0;1.297;1.054;27
14.01.17;11:00;0;2909;2909;975;2227;0;177;2235;1216;1187;2.909;0;2.577;0;390;585;1.707;520;0;0;0;177;2.235;0;0;1.216;1.164;23
14.01.17;12:00;0;3043;3043;987;2139;0;132;2036;1134;1157;3.043;0;2.460;0;402;585;1.582;557;0;0;0;132;2.036;0;0;1.134;1.137;20
14.01.17;13:00;0;2966;2966;974;2169;0;123;2151;1393;1219;2.966;0;2.709;0;389;585;1.595;574;0;0;0;123;2.151;0;0;1.393;1.201;18
14.01.17;14:00;0;2488;2488;972;2246;0;110;2710;1549;1302;2.488;0;3.302;0;387;585;1.724;522;0;0;0;110;2.710;0;0;1.549;1.297;5
14.01.17;15:00;0;2048;2048;970;2151;0;109;2667;1773;1176;2.048;0;3.335;0;385;585;1.611;540;0;0;0;109;2.667;0;0;1.773;1.176;0
14.01.17;16:00;0;2226;2226;980;2210;0;179;2262;1435;1119;2.226;0;3.549;0;395;585;1.487;723;0;0;0;179;2.262;0;0;1.435;1.119;0
14.01.17;17:00;0;2641;2641;951;2306;0;197;1596;1451;940;2.641;0;3.094;0;388;563;1.373;933;0;0;0;197;1.596;0;0;1.451;940;0
14.01.17;18:00;0;2718;2718;844;2344;0;243;1290;1065;818;2.718;0;2.432;0;368;476;1.302;1.042;0;0;0;243;1.290;0;0;1.065;818;0
14.01.17;19:00;0;2338;2338;935;2118;0;243;1870;924;1004;2.338;0;2.503;0;394;541;1.286;832;0;0;0;243;1.870;0;0;924;1.004;0
14.01.17;20:00;0;2222;2222;683;1875;0;244;2539;1082;1160;2.222;0;2.676;0;660;23;1.389;486;0;0;0;244;2.539;0;0;1.082;1.160;0
14.01.17;21:00;0;2018;2018;1163;1975;0;12;2653;1356;1135;2.018;0;2.966;0;1.163;0;1.421;554;0;0;0;12;2.653;0;0;1.356;1.135;0
14.01.17;22:00;0;2113;2113;1097;2180;0;2;2468;817;1020;2.113;0;2.580;0;1.097;0;1.390;790;0;0;2;0;2.468;0;0;817;1.020;0
