Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
21.11.15;05:00;0;2799;2440;1276;1985;0;2;2363;2848;1415;2.799;0;2.440;0;1.276;0;818;1.167;0;0;2;0;2.363;0;0;2.848;1.415;0
21.11.15;06:00;0;2933;2723;1196;2053;0;381;2563;2892;1586;2.933;0;2.723;0;1.173;23;884;1.169;0;0;381;0;2.563;0;0;2.892;1.586;0
21.11.15;07:00;0;3175;2695;658;2323;0;42;2626;3000;1917;3.175;0;2.695;0;99;559;1.147;1.176;0;0;0;42;2.626;0;0;3.000;1.917;0
21.11.15;08:00;0;3498;2863;698;2292;0;530;2552;2813;1793;3.498;0;2.863;0;61;637;1.189;1.103;0;0;0;530;2.552;0;0;2.813;1.793;0
21.11.15;09:00;0;3817;3068;700;2341;0;580;2863;2257;1837;3.817;0;3.068;0;75;625;1.293;1.048;0;0;0;580;2.863;0;0;2.257;1.837;0
21.11.15;10:00;0;3935;2814;740;2250;0;553;2880;2393;1803;3.935;0;2.814;0;79;661;1.274;976;0;0;0;553;2.880;0;0;2.393;1.803;0
21.11.15;11:00;0;4077;2975;688;2128;0;509;2906;2369;1731;4.077;0;2.975;0;47;641;1.191;937;0;0;0;509;2.906;0;0;2.369;1.731;0
21.11.15;12:00;0;4168;2984;683;2089;0;462;3022;2154;1624;4.168;0;2.984;0;41;642;1.128;961;0;0;0;462;3.022;0;0;2.154;1.624;0
21.11.15;13:00;0;3967;2961;705;2153;0;390;3025;2319;1629;3.967;0;2.961;0;77;628;1.166;987;0;0;0;390;3.025;0;0;2.319;1.629;0
21.11.15;14:00;0;3936;2881;710;2117;0;376;2847;3015;1613;3.936;0;2.881;0;86;624;1.177;940;0;0;0;376;2.847;0;0;3.015;1.613;0
21.11.15;15:00;0;3324;2783;693;2138;0;366;2664;3679;1749;3.324;0;2.783;0;87;606;1.253;885;0;0;0;366;2.664;0;0;3.679;1.749;0
21.11.15;16:00;0;3297;2584;770;2135;0;366;2257;3882;1671;3.297;0;2.584;0;182;588;1.221;914;0;0;0;366;2.257;0;0;3.882;1.671;0
21.11.15;17:00;0;3897;2209;822;2358;0;386;1833;3318;1368;3.897;0;2.209;0;237;585;1.221;1.137;0;0;0;386;1.833;0;0;3.318;1.368;0
21.11.15;18:00;0;3902;2642;791;2368;0;319;1512;2265;1341;3.902;0;2.642;0;201;590;1.116;1.252;0;0;0;319;1.512;0;0;2.265;1.341;0
21.11.15;19:00;0;3774;3302;811;2350;0;255;1676;1510;1438;3.774;0;3.302;0;220;591;1.052;1.298;0;0;0;255;1.676;0;0;1.510;1.438;0
21.11.15;20:00;0;3786;2952;666;2304;0;193;2058;2315;1734;3.786;0;2.952;0;47;619;1.086;1.218;0;0;0;193;2.058;0;0;2.315;1.734;0
21.11.15;21:00;0;3489;2817;671;2269;0;192;2321;2650;1633;3.489;0;2.817;0;50;621;995;1.274;0;0;0;192;2.321;0;0;2.650;1.633;0
21.11.15;22:00;0;3755;2830;666;2340;0;5;2236;2153;1539;3.755;0;2.830;0;30;636;1.011;1.329;0;0;0;5;2.236;0;0;2.153;1.539;0
21.11.15;23:00;0;3922;3193;574;2376;0;3;2494;1085;1539;3.922;0;3.193;0;48;526;986;1.390;0;0;3;0;2.494;0;0;1.085;1.539;0
22.11.15;00:00;0;3862;3259;624;2534;0;114;2676;701;1419;3.862;0;3.259;0;74;550;959;1.575;0;0;0;114;2.676;0;0;701;1.419;0
22.11.15;01:00;0;4025;3119;452;2538;0;0;2590;528;1171;4.025;0;3.119;0;420;32;965;1.573;0;0;0;0;2.590;0;0;528;1.171;0
22.11.15;02:00;0;4046;3180;563;2235;0;3;2605;712;1090;4.046;0;3.180;0;214;349;828;1.407;0;0;3;0;2.605;0;0;712;1.090;0
22.11.15;03:00;0;3938;2879;1182;2001;0;2;2476;1233;961;3.938;0;2.879;0;1.180;2;685;1.316;0;0;2;0;2.476;0;0;1.233;961;0
22.11.15;04:00;0;3948;2540;1534;1868;0;2;2421;1356;1178;3.948;0;2.540;0;1.534;0;619;1.249;0;0;2;0;2.421;0;0;1.356;1.178;0
22.11.15;05:00;0;3951;2726;1782;1946;0;2;2464;973;1261;3.951;0;2.726;0;1.782;0;684;1.262;0;0;2;0;2.464;0;0;973;1.261;0
22.11.15;06:00;0;3640;3072;1800;2066;0;121;2437;900;1389;3.640;0;3.072;0;1.800;0;775;1.291;0;0;121;0;2.437;0;0;900;1.389;0
22.11.15;07:00;0;3606;3142;1945;2394;0;5;2345;668;1453;3.606;0;3.142;0;1.945;0;944;1.450;0;0;5;0;2.345;0;0;668;1.453;0
22.11.15;08:00;0;3072;2917;1494;2462;0;75;2394;1504;1567;3.072;0;2.917;0;1.494;0;1.036;1.426;0;0;75;0;2.394;0;0;1.504;1.567;0
22.11.15;09:00;0;3084;3437;812;2712;0;2;2863;963;1745;3.084;0;3.437;0;797;15;1.333;1.379;0;0;2;0;2.863;0;0;963;1.745;0
22.11.15;10:00;0;3319;3767;778;2755;0;3;3061;265;1887;3.319;0;3.767;0;292;486;1.390;1.365;0;0;3;0;3.061;0;0;265;1.887;0
22.11.15;11:00;0;3222;3751;990;2594;0;3;3011;314;1895;3.222;0;3.751;0;400;590;1.306;1.288;0;0;3;0;3.011;0;0;314;1.895;0
22.11.15;12:00;0;3311;3502;1016;2551;0;3;2577;179;1699;3.311;0;3.502;0;424;592;1.157;1.394;0;0;3;0;2.577;0;0;179;1.699;0
22.11.15;13:00;0;3238;3461;1431;2595;0;2;2795;510;1731;3.238;0;3.461;0;1.063;368;1.219;1.376;0;0;2;0;2.795;0;0;510;1.731;0
22.11.15;14:00;0;2861;3417;1570;2294;0;75;2863;1392;1711;2.861;0;3.417;0;1.563;7;1.053;1.241;0;0;75;0;2.863;0;0;1.392;1.711;0
22.11.15;15:00;0;2636;3417;1161;2009;0;76;2879;1522;1637;2.636;0;3.417;0;1.157;4;921;1.088;0;0;76;0;2.879;0;0;1.522;1.637;0
22.11.15;16:00;0;3179;3330;857;2127;0;3;2784;1470;1703;3.179;0;3.330;0;446;411;1.045;1.082;0;0;3;0;2.784;0;0;1.470;1.703;0
22.11.15;17:00;0;3411;3173;960;2026;0;3;2163;1000;1514;3.411;0;3.173;0;337;623;868;1.158;0;0;3;0;2.163;0;0;1.000;1.514;0
22.11.15;18:00;0;3541;2993;964;1944;0;3;1725;584;1430;3.541;0;2.993;0;346;618;775;1.169;0;0;3;0;1.725;0;0;584;1.430;0
22.11.15;19:00;0;3758;2639;946;2042;0;3;1883;644;1579;3.758;0;2.639;0;341;605;875;1.167;0;0;3;0;1.883;0;0;644;1.579;0
22.11.15;20:00;0;3633;3306;980;2189;0;3;2770;837;1704;3.633;0;3.306;0;391;589;992;1.197;0;0;3;0;2.770;0;0;837;1.704;0
22.11.15;21:00;0;3135;3613;990;2251;0;3;3053;748;1717;3.135;0;3.613;0;402;588;1.006;1.245;0;0;3;0;3.053;0;0;748;1.717;0
22.11.15;22:00;0;3160;3487;999;2274;0;3;2503;516;1648;3.160;0;3.487;0;413;586;984;1.290;0;0;3;0;2.503;0;0;516;1.648;0
22.11.15;23:00;0;3308;3514;977;2362;0;3;3024;271;1602;3.308;0;3.514;0;411;566;982;1.380;0;0;3;0;3.024;0;0;271;1.602;0
23.11.15;00:00;0;3865;2259;1033;2200;0;3;2640;1138;1232;3.865;0;2.259;0;898;135;802;1.398;0;0;3;0;2.640;0;0;1.138;1.232;0
23.11.15;01:00;0;4297;2702;901;2235;0;3;2765;617;1244;4.297;0;2.702;0;333;568;869;1.366;0;0;3;0;2.765;0;0;617;1.244;0
23.11.15;02:00;0;4069;3213;891;1962;0;3;2840;512;1156;4.069;0;3.213;0;305;586;683;1.279;0;0;3;0;2.840;0;0;512;1.156;0
23.11.15;03:00;0;3471;3532;954;2232;0;3;3035;508;1372;3.471;0;3.532;0;369;585;887;1.345;0;0;3;0;3.035;0;0;508;1.372;0
23.11.15;04:00;0;3365;3493;918;2292;0;3;3123;502;1364;3.365;0;3.493;0;322;596;899;1.393;0;0;3;0;3.123;0;0;502;1.364;0
23.11.15;05:00;0;3234;3323;881;2210;0;235;2912;1295;1715;3.234;0;3.323;0;306;575;903;1.307;0;0;0;235;2.912;0;0;1.295;1.715;0
23.11.15;06:00;0;1791;2781;392;2111;0;452;2226;1560;1435;1.791;0;2.781;0;341;51;897;1.214;0;0;0;452;2.226;0;0;1.560;1.435;0
23.11.15;07:00;0;1539;1454;1097;1847;0;11;658;1830;962;1.539;0;1.454;0;1.034;63;583;1.264;0;0;11;0;658;0;0;1.830;962;0
23.11.15;08:00;0;1265;1504;1210;1753;0;92;405;1821;1210;1.265;0;1.504;0;1.141;69;501;1.252;0;0;92;0;405;0;0;1.821;1.210;0
23.11.15;09:00;0;1860;1407;1144;1777;0;80;601;1903;1381;1.860;0;1.407;0;1.079;65;535;1.242;0;0;80;0;601;0;0;1.903;1.381;0
23.11.15;10:00;0;2127;1736;1084;1706;0;3;855;1827;1368;2.127;0;1.736;0;1.038;46;552;1.154;0;0;3;0;855;0;0;1.827;1.368;0
23.11.15;11:00;0;2047;1811;1132;1773;0;3;687;1892;1257;2.047;0;1.811;0;1.100;32;607;1.166;0;0;3;0;687;0;0;1.892;1.257;0
23.11.15;12:00;0;1935;1994;1063;1854;0;3;1228;1957;1538;1.935;0;1.994;0;1.030;33;840;1.014;0;0;3;0;1.228;0;0;1.957;1.538;0
23.11.15;13:00;0;1986;2357;729;1937;0;2;1608;2199;1503;1.986;0;2.357;0;687;42;931;1.006;0;0;2;0;1.608;0;0;2.199;1.503;0
23.11.15;14:00;0;1651;2484;715;1987;0;2;1663;2388;1526;1.651;0;2.484;0;678;37;983;1.004;0;0;2;0;1.663;0;0;2.388;1.526;0
23.11.15;15:00;0;1374;2373;796;1943;0;2;1574;2738;1532;1.374;0;2.373;0;731;65;976;967;0;0;2;0;1.574;0;0;2.738;1.532;0
23.11.15;16:00;0;1188;2203;808;2022;0;2;1546;2810;1769;1.188;0;2.203;0;764;44;1.000;1.022;0;0;2;0;1.546;0;0;2.810;1.769;0
23.11.15;17:00;0;2327;1554;843;2179;0;2;630;1563;1564;2.327;0;1.554;0;803;40;891;1.288;0;0;2;0;630;0;0;1.563;1.564;0
23.11.15;18:00;0;2289;987;643;2295;0;2;436;644;1471;2.289;0;987;0;593;50;899;1.396;0;0;2;0;436;0;0;644;1.471;0
23.11.15;19:00;0;2104;1271;279;2490;0;2;1108;713;1562;2.104;0;1.271;0;235;44;1.104;1.386;0;0;2;0;1.108;0;0;713;1.562;0
23.11.15;20:00;0;2066;1881;521;2441;0;471;1697;1266;1841;2.066;0;1.881;0;19;502;1.220;1.221;0;0;0;471;1.697;0;0;1.266;1.841;0
23.11.15;21:00;0;2643;2465;737;2561;0;563;2025;1398;1690;2.643;0;2.465;0;151;586;1.323;1.238;0;0;0;563;2.025;0;0;1.398;1.690;0
23.11.15;22:00;0;2915;2427;892;2566;0;438;2105;1283;1710;2.915;0;2.427;0;304;588;1.349;1.217;0;0;0;438;2.105;0;0;1.283;1.710;0
23.11.15;23:00;0;3521;2239;906;2622;0;241;2239;1225;1687;3.521;0;2.239;0;315;591;1.307;1.315;0;0;0;241;2.239;0;0;1.225;1.687;0
24.11.15;00:00;0;3089;2900;908;2719;0;11;2534;771;1701;3.089;0;2.900;0;309;599;1.337;1.382;0;0;0;11;2.534;0;0;771;1.701;0
24.11.15;01:00;0;3008;2646;903;2488;0;2;2697;1217;1715;3.008;0;2.646;0;298;605;1.301;1.187;0;0;2;0;2.697;0;0;1.217;1.715;0
24.11.15;02:00;0;2818;2341;924;2405;0;2;2793;1734;1732;2.818;0;2.341;0;317;607;1.308;1.097;0;0;2;0;2.793;0;0;1.734;1.732;0
24.11.15;03:00;0;2494;2631;925;2434;0;2;2735;2071;1625;2.494;0;2.631;0;314;611;1.291;1.143;0;0;2;0;2.735;0;0;2.071;1.625;0
24.11.15;04:00;0;2064;2910;897;2526;0;2;2891;2557;1746;2.064;0;2.910;0;306;591;1.354;1.172;0;0;2;0;2.891;0;0;2.557;1.746;0
24.11.15;05:00;0;1417;2929;389;2813;0;2;3016;2502;1715;1.417;0;2.929;0;327;62;1.568;1.245;0;0;2;0;3.016;0;0;2.502;1.715;0
24.11.15;06:00;0;1456;2528;370;2627;0;2;2478;2118;1810;1.456;0;2.528;0;319;51;1.516;1.111;0;0;2;0;2.478;0;0;2.118;1.810;0
24.11.15;07:00;0;1840;1968;377;2585;0;2;1573;1723;1282;1.840;0;1.968;0;322;55;1.354;1.231;0;0;2;0;1.573;0;0;1.723;1.282;0
24.11.15;08:00;0;1642;2077;521;2265;0;2;1382;1948;1177;1.642;0;2.077;0;465;56;1.158;1.107;0;0;2;0;1.382;0;0;1.948;1.177;0
24.11.15;09:00;0;2128;2034;1020;2307;0;2;2230;1778;1890;2.128;0;2.034;0;435;585;1.305;1.002;0;0;2;0;2.230;0;0;1.778;1.890;0
24.11.15;10:00;0;2324;1957;1042;2161;0;2;2369;1827;2089;2.324;0;1.957;0;437;605;1.309;852;0;0;2;0;2.369;0;0;1.827;2.089;0
24.11.15;11:00;0;2419;2327;1019;2070;0;2;2694;2024;1935;2.419;0;2.327;0;405;614;1.254;816;0;0;2;0;2.694;0;0;2.024;1.935;0
24.11.15;12:00;0;2628;2236;1038;2200;0;2;2934;1750;1948;2.628;0;2.236;0;440;598;1.386;814;0;0;2;0;2.934;0;0;1.750;1.948;0
24.11.15;13:00;0;2732;2207;991;2313;0;2;2771;1766;1928;2.732;0;2.207;0;395;596;1.426;887;0;0;2;0;2.771;0;0;1.766;1.928;0
24.11.15;14:00;0;2394;2246;995;2272;0;2;3016;2167;1867;2.394;0;2.246;0;402;593;1.469;803;0;0;2;0;3.016;0;0;2.167;1.867;0
24.11.15;15:00;0;2397;2239;1046;2402;0;2;2408;2185;1788;2.397;0;2.239;0;455;591;1.546;856;0;0;2;0;2.408;0;0;2.185;1.788;0
24.11.15;16:00;0;2763;2043;993;2376;0;2;2019;2030;1793;2.763;0;2.043;0;398;595;1.514;862;0;0;2;0;2.019;0;0;2.030;1.793;0
24.11.15;17:00;0;3044;1621;954;2496;0;2;1404;1405;1649;3.044;0;1.621;0;358;596;1.481;1.015;0;0;2;0;1.404;0;0;1.405;1.649;0
24.11.15;18:00;0;3073;1471;993;2416;0;2;1448;964;1395;3.073;0;1.471;0;404;589;1.329;1.087;0;0;2;0;1.448;0;0;964;1.395;0
24.11.15;19:00;0;3133;1683;979;2566;0;2;1910;1174;1730;3.133;0;1.683;0;390;589;1.470;1.096;0;0;2;0;1.910;0;0;1.174;1.730;0
24.11.15;20:00;0;3390;2238;823;2743;0;2;2152;1267;1863;3.390;0;2.238;0;220;603;1.569;1.174;0;0;2;0;2.152;0;0;1.267;1.863;0
24.11.15;21:00;0;3024;3370;826;2567;0;2;2565;497;1690;3.024;0;3.370;0;224;602;1.410;1.157;0;0;2;0;2.565;0;0;497;1.690;0
24.11.15;22:00;0;3636;2910;683;2646;0;2;2623;1164;1729;3.636;0;2.910;0;66;617;1.411;1.235;0;0;2;0;2.623;0;0;1.164;1.729;0
24.11.15;23:00;0;3583;2485;466;2772;0;2;2752;1761;1549;3.583;0;2.485;0;33;433;1.437;1.335;0;0;2;0;2.752;0;0;1.761;1.549;0
25.11.15;00:00;0;3519;3458;242;2625;0;114;3360;669;1573;3.519;0;3.458;0;27;215;1.456;1.169;0;0;0;114;3.360;0;0;669;1.573;0
25.11.15;01:00;0;3386;3731;214;2616;0;169;3567;569;1616;3.386;0;3.731;0;18;196;1.504;1.112;0;0;0;169;3.567;0;0;569;1.616;0
25.11.15;02:00;0;3306;3578;222;2572;0;242;3452;1098;1459;3.306;0;3.578;0;23;199;1.440;1.132;0;0;0;242;3.452;0;0;1.098;1.459;0
25.11.15;03:00;0;3072;3402;227;2456;0;279;3461;1791;1376;3.072;0;3.402;0;19;208;1.345;1.111;0;0;0;279;3.461;0;0;1.791;1.376;0
25.11.15;04:00;0;2486;3438;242;2383;0;365;3367;1895;1274;2.486;0;3.438;0;26;216;1.270;1.113;0;0;0;365;3.367;0;0;1.895;1.274;0
25.11.15;05:00;0;2026;3273;274;2545;0;494;3214;2050;1427;2.026;0;3.273;0;41;233;1.353;1.192;0;0;0;494;3.214;0;0;2.050;1.427;0
25.11.15;06:00;0;1050;2754;489;2492;0;607;2936;2334;1834;1.050;0;2.754;0;51;438;1.441;1.051;0;0;0;607;2.936;0;0;2.334;1.834;0
25.11.15;07:00;0;1892;2577;712;2393;0;608;1999;1204;1646;1.892;0;2.577;0;65;647;1.257;1.136;0;0;0;608;1.999;0;0;1.204;1.646;0
25.11.15;08:00;0;2009;1967;753;2284;0;608;1034;1686;1326;2.009;0;1.967;0;91;662;1.138;1.146;0;0;0;608;1.034;0;0;1.686;1.326;0
25.11.15;09:00;0;2347;1875;746;2386;0;608;1389;1845;1347;2.347;0;1.875;0;89;657;1.191;1.195;0;0;0;608;1.389;0;0;1.845;1.347;0
25.11.15;10:00;0;2087;2263;728;2405;0;608;1550;1902;1258;2.087;0;2.263;0;70;658;1.226;1.179;0;0;0;608;1.550;0;0;1.902;1.258;0
25.11.15;11:00;0;1778;1754;752;2226;0;608;1288;2074;853;1.778;0;1.754;0;84;668;1.017;1.209;0;0;0;608;1.288;0;0;2.074;853;0
25.11.15;12:00;0;1498;2070;766;2222;0;608;1340;2093;971;1.498;0;2.070;0;101;665;1.062;1.160;0;0;0;608;1.340;0;0;2.093;971;0
25.11.15;13:00;0;1045;2332;761;2115;0;608;1361;2266;1007;1.045;0;2.332;0;87;674;1.020;1.095;0;0;0;608;1.361;0;0;2.266;1.007;0
25.11.15;14:00;0;938;2312;764;2084;0;608;1182;2436;944;938;0;2.312;0;85;679;1.007;1.077;0;0;0;608;1.182;0;0;2.436;944;0
25.11.15;15:00;0;775;2186;790;2117;0;608;1023;2716;1176;775;0;2.186;0;103;687;1.096;1.021;0;0;0;608;1.023;0;0;2.716;1.176;0
25.11.15;16:00;0;996;2041;838;2112;0;581;1175;3016;1631;996;0;2.041;0;170;668;1.170;942;0;0;0;581;1.175;0;0;3.016;1.631;0
25.11.15;17:00;0;2155;1571;565;1990;0;608;1013;2028;1409;2.155;0;1.571;0;172;393;1.085;905;0;0;0;608;1.013;0;0;2.028;1.409;0
25.11.15;18:00;0;1618;1121;735;2010;0;608;951;1536;1590;1.618;0;1.121;0;116;619;1.087;923;0;0;0;608;951;0;0;1.536;1.590;0
25.11.15;19:00;0;1149;1417;727;1783;0;608;1238;1778;1558;1.149;0;1.417;0;104;623;1.026;757;0;0;0;608;1.238;0;0;1.778;1.558;0
25.11.15;20:00;0;1527;2017;745;2170;0;608;2053;2265;1693;1.527;0;2.017;0;84;661;1.210;960;0;0;0;608;2.053;0;0;2.265;1.693;0
25.11.15;21:00;0;1854;2709;731;2350;0;609;2507;2621;1656;1.854;0;2.709;0;71;660;1.273;1.077;0;0;0;609;2.507;0;0;2.621;1.656;0
25.11.15;22:00;0;2356;2755;698;2456;0;608;2753;2499;1870;2.356;0;2.755;0;57;641;1.340;1.116;0;0;0;608;2.753;0;0;2.499;1.870;0
25.11.15;23:00;0;2820;2616;491;2436;0;518;2914;2394;1836;2.820;0;2.616;0;52;439;1.301;1.135;0;0;0;518;2.914;0;0;2.394;1.836;0
26.11.15;00:00;0;3023;3255;273;2336;0;494;3177;1525;1756;3.023;0;3.255;0;43;230;1.254;1.082;0;0;0;494;3.177;0;0;1.525;1.756;0
26.11.15;01:00;0;2353;3259;283;2102;0;431;3212;1133;1686;2.353;0;3.259;0;50;233;1.131;971;0;0;0;431;3.212;0;0;1.133;1.686;0
26.11.15;02:00;0;2626;3218;292;2067;0;400;3163;1108;1670;2.626;0;3.218;0;49;243;1.119;948;0;0;0;400;3.163;0;0;1.108;1.670;0
26.11.15;03:00;0;2521;3052;300;1974;0;400;3055;1430;1625;2.521;0;3.052;0;53;247;1.037;937;0;0;0;400;3.055;0;0;1.430;1.625;0
26.11.15;04:00;0;2285;2963;297;2009;0;414;2893;1620;1812;2.285;0;2.963;0;54;243;1.084;925;0;0;0;414;2.893;0;0;1.620;1.812;0
26.11.15;05:00;0;1829;3101;284;2285;0;489;2892;1195;1900;1.829;0;3.101;0;50;234;1.235;1.050;0;0;0;489;2.892;0;0;1.195;1.900;0
26.11.15;06:00;0;785;2715;489;2263;0;606;2645;2041;1813;785;0;2.715;0;65;424;1.330;933;0;0;0;606;2.645;0;0;2.041;1.813;0
26.11.15;07:00;0;548;1946;472;2070;0;593;1626;1499;1568;548;0;1.946;0;69;403;1.140;930;0;0;0;593;1.626;0;0;1.499;1.568;0
26.11.15;08:00;0;374;2098;760;2124;0;90;1532;1605;1541;374;0;2.098;0;88;672;1.141;983;0;0;0;90;1.532;0;0;1.605;1.541;0
26.11.15;09:00;0;764;1722;788;2081;0;2;1104;1769;1501;764;0;1.722;0;120;668;1.104;977;0;0;2;0;1.104;0;0;1.769;1.501;0
26.11.15;10:00;0;297;1848;739;2052;0;2;1328;2068;1526;297;0;1.848;0;77;662;1.086;966;0;0;2;0;1.328;0;0;2.068;1.526;0
26.11.15;11:00;0;102;1915;756;2211;0;2;1473;2010;1514;102;0;1.915;0;84;672;1.078;1.133;0;0;2;0;1.473;0;0;2.010;1.514;0
26.11.15;12:00;0;286;1843;718;2231;0;2;1318;2225;1475;286;0;1.843;0;10;708;1.103;1.128;0;0;2;0;1.318;0;0;2.225;1.475;0
26.11.15;13:00;0;221;2136;730;2227;0;2;1386;2271;1457;221;0;2.136;0;0;730;1.121;1.106;0;0;2;0;1.386;0;0;2.271;1.457;0
26.11.15;14:00;0;28;2358;736;2065;0;2;1556;2380;1296;0;28;2.358;0;0;736;1.014;1.051;0;0;2;0;1.556;0;0;2.380;1.296;0
26.11.15;15:00;0;127;2203;634;2099;0;2;1388;2405;1227;0;127;2.203;0;1;633;1.028;1.071;0;0;2;0;1.388;0;0;2.405;1.227;0
26.11.15;16:00;0;17;1854;617;1848;0;76;903;2581;1282;17;0;1.854;0;7;610;923;925;0;0;0;76;903;0;0;2.581;1.282;0
26.11.15;17:00;0;1389;1126;772;1766;0;76;600;1709;998;1.389;0;1.126;0;25;747;694;1.072;0;0;0;76;600;0;0;1.709;998;0
26.11.15;18:00;0;1663;815;833;1767;0;2;349;559;810;1.663;0;815;0;0;833;605;1.162;0;0;2;0;349;0;0;559;810;0
26.11.15;19:00;0;1131;1383;827;1778;0;2;705;1089;1003;1.131;0;1.383;0;0;827;653;1.125;0;0;2;0;705;0;0;1.089;1.003;0
26.11.15;20:00;0;916;2072;785;1965;0;2;1461;1307;1441;916;0;2.072;0;83;702;961;1.004;0;0;2;0;1.461;0;0;1.307;1.441;0
26.11.15;21:00;0;1201;2572;748;2241;0;2;2129;1331;1373;1.201;0;2.572;0;82;666;1.060;1.181;0;0;2;0;2.129;0;0;1.331;1.373;0
26.11.15;22:00;0;2054;3037;728;2478;0;2;2602;476;1317;2.054;0;3.037;0;77;651;1.218;1.260;0;0;2;0;2.602;0;0;476;1.317;0
26.11.15;23:00;0;2833;3050;505;2440;0;2;2742;273;1377;2.833;0;3.050;0;50;455;1.164;1.276;0;0;2;0;2.742;0;0;273;1.377;0
27.11.15;00:00;0;2882;3134;303;2368;0;2;2605;616;1173;2.882;0;3.134;0;45;258;1.032;1.336;0;0;2;0;2.605;0;0;616;1.173;0
27.11.15;01:00;0;2702;3133;284;2431;0;2;2834;999;1251;2.702;0;3.133;0;48;236;1.155;1.276;0;0;2;0;2.834;0;0;999;1.251;0
27.11.15;02:00;0;2736;3063;261;2409;0;2;2904;1412;1111;2.736;0;3.063;0;16;245;1.160;1.249;0;0;2;0;2.904;0;0;1.412;1.111;0
27.11.15;03:00;0;2621;3147;450;2176;0;2;2879;1591;1209;2.621;0;3.147;0;256;194;995;1.181;0;0;2;0;2.879;0;0;1.591;1.209;0
27.11.15;04:00;0;2182;3330;485;2154;0;2;2950;1868;1423;2.182;0;3.330;0;299;186;990;1.164;0;0;2;0;2.950;0;0;1.868;1.423;0
27.11.15;05:00;0;1806;3448;351;2339;0;2;3072;2047;1707;1.806;0;3.448;0;312;39;1.210;1.129;0;0;2;0;3.072;0;0;2.047;1.707;0
27.11.15;06:00;0;705;3052;673;2395;0;2;2705;2206;1598;705;0;3.052;0;267;406;1.315;1.080;0;0;2;0;2.705;0;0;2.206;1.598;0
27.11.15;07:00;0;619;2184;901;2481;0;2;2014;1796;1442;619;0;2.184;0;303;598;1.259;1.222;0;0;2;0;2.014;0;0;1.796;1.442;0
27.11.15;08:00;0;759;2158;921;2507;0;2;2137;1734;1525;759;0;2.158;0;317;604;1.335;1.172;0;0;2;0;2.137;0;0;1.734;1.525;0
27.11.15;09:00;0;703;2056;951;2240;0;2;2270;1596;1704;703;0;2.056;0;343;608;1.259;981;0;0;2;0;2.270;0;0;1.596;1.704;0
27.11.15;10:00;0;746;2223;933;2297;0;2;2444;1500;1866;746;0;2.223;0;324;609;1.332;965;0;0;2;0;2.444;0;0;1.500;1.866;0
27.11.15;11:00;0;891;2673;1001;2345;0;2;2551;865;1873;891;0;2.673;0;405;596;1.352;993;0;0;2;0;2.551;0;0;865;1.873;0
27.11.15;12:00;0;606;2206;1069;2056;0;2;2066;1399;1824;606;0;2.206;0;472;597;1.168;888;0;0;2;0;2.066;0;0;1.399;1.824;0
27.11.15;13:00;0;531;2561;1064;2100;0;2;2112;1798;1840;531;0;2.561;0;445;619;1.186;914;0;0;2;0;2.112;0;0;1.798;1.840;0
27.11.15;14:00;0;221;2778;1042;2045;0;2;2407;2279;1802;221;0;2.778;0;418;624;1.192;853;0;0;2;0;2.407;0;0;2.279;1.802;0
27.11.15;15:00;0;103;2730;1044;2062;0;2;2282;2425;1798;0;103;2.730;0;423;621;1.204;858;0;0;2;0;2.282;0;0;2.425;1.798;0
27.11.15;16:00;0;95;2503;1036;2055;0;2;1791;2196;1786;95;0;2.503;0;417;619;1.211;844;0;0;2;0;1.791;0;0;2.196;1.786;0
27.11.15;17:00;0;632;1965;1025;2091;0;2;1159;1719;1594;632;0;1.965;0;412;613;1.121;970;0;0;2;0;1.159;0;0;1.719;1.594;0
27.11.15;18:00;0;614;1966;1011;2300;0;2;1945;1535;1678;614;0;1.966;0;407;604;1.213;1.087;0;0;2;0;1.945;0;0;1.535;1.678;0
27.11.15;19:00;0;831;2184;1043;2225;0;2;1799;1489;1678;831;0;2.184;0;424;619;1.212;1.013;0;0;2;0;1.799;0;0;1.489;1.678;0
27.11.15;20:00;0;1407;2552;1044;2177;0;2;1877;1728;1705;1.407;0;2.552;0;432;612;1.204;973;0;0;2;0;1.877;0;0;1.728;1.705;0
27.11.15;21:00;0;1703;3008;1034;2258;0;2;2048;2045;1740;1.703;0;3.008;0;426;608;1.201;1.057;0;0;2;0;2.048;0;0;2.045;1.740;0
27.11.15;22:00;0;2107;3031;1014;2315;0;2;2326;2210;1972;2.107;0;3.031;0;415;599;1.206;1.109;0;0;2;0;2.326;0;0;2.210;1.972;0
